lat,lon,camp,state,name,type,phone,sites,hookups,toilets,water,url,camp_id,url_confirmed,reservations,town,dump,showers,pets,fee
43.78509,-121.83659,Quinn River,OR,QUIN,NF,541.383.4000,40,NH,VT,DW,forestcamping.com/dow/pacficnw/desc.htm,155,0,NR,Bend,ND,NS,,
42.498,-124.232,Quosatana,OR,QUOS,NF,541.247.3600,43,NH,VT,DW,forestcamping.com/dow/pacficnw/sis.htm,156,0,NR,Gold Beach,DP,NS,,
45.0246,-122.0667,Raab,OR,RAAB,NF,503.668.1700,27,NH,VT,NW,forestcamping.com/dow/pacficnw/mth.htm,157,0,RS,Estacada,ND,NS,,
45.0788,-122.0425,Rainbow,OR,RAIB,NF,503.630.6861,17,NH,VT,NW,forestcamping.com/dow/pacficnw/mth.htm,158,0,RS,Estacada,ND,NS,,
45.62667,-121.75778,Rainy Lake,OR,RAIN,NF,541.352.6002,5,NH,VT,NW,www.portlandhikersfieldguide.org/wiki/Rainy_Lake,159,1,NR,Parkdale,ND,NS,,L$
42.156,-124.143,Redwood Bar,OR,REDW,NF,541.247.3600,54,NH,VT,NW,forestcamping.com/dow/pacficnw/sis.htm,160,0,NR,Chetco,ND,NS,,L$
43.67119,-121.77083,Reservoir,OR,RESE,NF,541.383.4000,28,NH,VT,NW,forestcamping.com/dow/pacficnw/desc.htm,161,0,NR,,ND,NS,,
44.115641,-123.313238,Richardson Park,OR,RICH,CP,541.935.2005,88,E,,DW,www.lanecounty.org/parks/richard.htm,162,1,,Eugene,DP,SH,,
45.0803,-122.0406,Ripplebrook,OR,RIPP,NF,503.630.6861,13,NH,VT,DW,forestcamping.com/dow/pacficnw/mth.htm,163,0,RS,Estacada,ND,NS,,
42.2968,-123.7451,River Bench,OR,RIVB,NF,541.471.6500,8,NH,VT,NW,,164,0,NR,Selma,ND,NS,,
44.64207,-121.94427,Riverside - Detroit,OR,RIVD,NF,503.854.3366,37,NH,VT,NW,forestcamping.com/dow/pacficnw/wil.htm,165,0,NR,Sisters,ND,NS,,
45.0434,-122.0606,Riverside - Estacada,OR,RIVE,NF,503.630.6861,16,NH,VT,DW,forestcamping.com/dow/pacficnw/mth.htm,166,0,RS,Estacada,ND,NS,,
45.0328,-122.0573,Riverford,OR,RIVF,NF,503.630.6861,10,NH,VT,NW,publiclands.org/explore/site.php?id=3769,167,1,NR,Estacada,ND,NS,,
42.822,-122.493,River Bridge,OR,RIVG,NF,541.865.2700,15,NH,VT,NW,forestcamping.com/dow/pacficnw/rog.htm,168,0,NR,Prospect,ND,NS,,
44.44294,-121.63438,Riverside,OR,RIVS,NF,541.549.7700,16,NH,VT,DW,forestcamping.com/dow/pacficnw/desc.htm,169,0,NR,Sisters,ND,NS,,
45.1578,-122.1134,Roaring River,OR,ROAR,NF,503.630.6861,19,NH,VT,DW,forestcamping.com/dow/pacficnw/mth.htm,170,0,RS,Estacada,ND,NS,,
45.34058,-121.57129,Robinhood,OR,ROBI,,541.352.6002,,,,,www.roadcamping.com/rv/Oregon/Parkdale/property_2738/rv_parks_campgrounds.html,171,0,,,,,,
45.23979,-123.6048,Rocky Bend,OR,ROCB,NF,503.392.3161,6,NH,VT,NW,www.fs.fed.us/r6/siuslaw/recreation/tripplanning/tillnewp/camp/rockybend.shtml,172,1,NR,Beaver,ND,NS,,
42.708,-124.059,Rock Creek,OR,ROCC,NF,541.439.6200,7,NH,VT,NW,www.fs.fed.us/r6/siuslaw/recreation/tripplanning/newpflor/camp/rockcreek.shtml,173,1,NR,Agness,ND,NS,,
43.767,-121.83151,Rock Creek - La Pine,OR,ROCL,NF,541.383.4000,33,NH,VT,DW,forestcamping.com/dow/pacficnw/desc.htm,174,0,NR,Crescent,ND,NS,,
45.22176,-121.38215,Rock Creek Reservoir,OR,ROCR,NF,541.544.0955,33,NH,VT,NW,forestcamping.com/dow/pacficnw/mth.htm,175,0,RS,Dufur,ND,NS,,
43.99818,-118.84079,Rock Springs,OR,ROCS,NF,541.573.4300,14,NH,VT,NW,forestcamping.com/dow/pacficnw/mal.htm,176,0,NR,Burns,ND,NS,,
44.18589,-124.11008,Rock Creek - Yachats,OR,ROCY,NF,541.547.3679,16,NH,VT,DW,forestcamping.com/dow/pacficnw/sius.htm,177,0,RS,Yachats,ND,NS,,
44.87611,-121.96861,Round Lake,OR,ROUL,NF,503.630.6861,6,NH,VT,NW,freecampsites.net/round-lake-campground/,178,1,NR,,ND,NS,,N$
44.44235,-121.7828,Round Lake,OR,ROUN,NF,541.549.7700,6,NH,VT,NW,,179,0,NR,Sisters,ND,NS,,N$
45.44995,-121.58032,Routson,OR,ROUT,CP,541.387.6888,,,,,www.hoodriver.org/HRCCC_CategoryTemplate.asp?CategoryINDX=424,180,0,,Mt.Hood Parkdale,,,,
43.70631,-122.7422,Rujada,OR,RUJA,NF,541.767.5000,20,NH,VT,DW,forestcamping.com/dow/pacficnw/ump.htm,181,0,NR,Cottage Grove,ND,NS,,
43.49639,-122.32833,Sacandaga,OR,SACA,NF,541.782.2283,21,NH,VT,DW,forestcamping.com/dow/pacficnw/wil.htm,182,0,NR,Oakridge,ND,NS,,
45.39986,-116.72328,Saddle Creek,OR,SADD,NF,541.426.4978,7,NH,VT,NW,www.eugenecarsey.com/camp/hellscanyon/hatpoint.htm,183,1,NR,Enterprise,ND,NS,,N$
43.76278,-122.37306,Salmon Creek Falls,OR,SALM,NF,541.782.2283,17,NH,VT,DW,forestcamping.com/dow/pacficnw/wil.htm,184,0,NR,Oakridge,ND,NS,,
42.442,-123.686,Sam Brown,OR,SAMB,NF,541.471.6500,35,NH,VT,NW,forestcamping.com/dow/pacficnw/sis.htm,185,0,NR,Merlin,ND,SH,,
45.28665,-123.95775,Sand Beach,OR,SANB,NF,503.392.3161,101,NH,VT,DW,forestcamping.com/dow/pacficnw/sius.htm,186,0,RS,Pacific City,DP,NS,,
42.59465,-120.87865,Sandhill Crossing,OR,SAND,NF,541.943.3114,8,NH,VT,DW,www.eugenecarsey.com/camp/fremont/sandhill.htm,187,1,NR,Paisley,ND,NS,,
43.60139,-122.45139,Sand Prairie,OR,SANP,NF,541.782.2283,33,NH,VT,NW,forestcamping.com/dow/pacficnw/wil.htm,188,0,NR,Oakridge,ND,NS,,L$
44.71197,-122.11507,Santiam Flats,OR,SANT,NF,503.854.3366,32,NH,VT,DW,forestcamping.com/dow/pacficnw/wil.htm,189,0,NR,Detroit,ND,NS,,L$
43.7854,-122.95557,Schwarz,OR,SCHW,COE,541.942.1418,,NH,,DW,corpslakes.usace.army.mil/visitors/projects.cfm?Id=G204910,190,0,RS,Cottage Grove,DP,SH,PA,
44.21232,-121.88801,Scott Lake,OR,SCOL,NF,541.822.3381,10,NH,VT,NW,www.ohwy.com/or/s/scottlke.htm,191,1,NR,Sisters,ND,NS,,
42.88588,-121.9233,Scott Creek,OR,SCOT,NF,541.365.7001,6,NH,VT,NW,www.ohwy.com/or/s/scottckcg.htm,192,1,NR,Chiloquin,ND,NS,,
44.41139,-121.74867,Scout Lake,OR,SCOU,NF,541.338.7869,25,NH,VT,DW,forestcamping.com/dow/pacficnw/desc.htm,193,0,RS,Sisters,ND,NS,PA,
42.422,-123.688,Secret Creek,OR,SECC,NF,541.471.6500,9,NH,VT,NW,,194,0,NR,Galice,ND,NS,,
43.51479,-122.44116,Secret,OR,SECR,NF,541.782.2283,6,NH,VT,NW,,195,0,NR,Oakridge,ND,NS,,L$
43.69306,-122.04167,Shadow Bay,OR,SHAB,NF,801.226.3564,106,NH,VT,DW,forestcamping.com/dow/pacficnw/wil.htm,196,0,RS,Oakridge,DP,NS,PA,
44.84493,-122.30044,Shady Cove,OR,SHAC,NF,503.854.3366,15,NH,VT,NW,forestcamping.com/dow/pacficnw/wil.htm,197,0,NR,Mill City,ND,NS,,
45.25842,-117.38253,Shady,OR,SHAD,NF,541.426.4978,13,NH,VT,NW,forestcamping.com/dow/pacficnw/ww.htm,198,0,NR,Enterprise,ND,NS,,
43.66528,-122.80737,Sharps Creek,OR,SHAR,BLM,541.683.6600,,NH,,,www.blm.gov/or/resources/recreation/files/brochures/Sharps_Creek.pdf,199,0,NR,Dorena,,,,
43.72964,-121.78425,Sheep Bridge,OR,SHEE,NF,541.338.7869,23,NH,VT,DW,forestcamping.com/dow/pacficnw/desc.htm,200,0,RS,Crescent,ND,NS,,
45.0847,-121.9206,Shellrock Creek,OR,SHEL,NF,503.630.6861,8,NH,VT,NW,www.roadcamping.com/rv/Oregon/Estacada/property_2799/rv_parks_campgrounds.html,201,1,NR,Estacada,ND,NS,,
45.3946,-121.569,Sherwood,OR,SHER,NF,541.352.6002,26,NH,VT,NW,forestcamping.com/dow/pacficnw/mth.htm,202,0,NR,Hood River,ND,NS,,
44.86646,-122.65112,Silver Falls State Park,OR,SILF,SP,503.873.8681,,WES,,DW,www.oregonstateparks.org/park_211.php,203,0,RS,Salem,DP,SH,,
43.00669,-121.12998,Silver Creek Marsh,OR,SILV,NF,541.576.2107,24,NH,VT,DW,freecampsites.net/silver-creek-marsh/,204,1,NR,Silver Lake,ND,NS,,N$
42.80478,-124.30768,Sixes River,OR,SIXE,BLM,,,,,,www.blm.gov/or/resources/recreation/site_info.php?siteid=44,205,0,NR,Sixes,ND,NS,,
42.297,-123.73,Sixmile Camp,OR,SIXM,NF,541.471.6500,10,NH,VT,NW,www.visitusa.com/oregon/lakes/illinoisriver.htm,206,1,NR,Selma,ND,NS,,
43.0917,-122.6202,Skillet Creek Forest Camp,OR,SKIL,NF,541.825.3100,5,NH,VT,NW,,207,0,NR,,ND,NS,,
43.86139,-122.045,Skookum Creek,OR,SKOC,NF,541.782.2283,8,NH,VT,DW,www.ohwy.com/or/s/skoocree.htm,208,1,NR,Westfir,ND,NS,,
44.39678,-121.06458,Skull Hollow,OR,SKUL,NF,541.475.9272,29,NH,VT,NW,forestcamping.com/dow/pacficnw/cr.htm,209,0,NR,Terrebonne,ND,NS,,
45.553,-117.563,Skyline,OR,SKYL,NF,509.522.6290,6,NH,VT,NW,,210,0,NR,Wallowa,ND,NS,,
44.07681,-122.22405,Slide Creek,OR,SLIC,NF,541.822.3381,24,NH,VT,NW,forestcamping.com/dow/pacficnw/wil.htm,211,0,NR,Blue River,ND,NS,,
44.47426,-121.63707,Smiling River,OR,SMIL,NF,541.338.7869,47,NH,VT,DW,forestcamping.com/dow/pacficnw/desc.htm,212,0,RS,Camp Sherman,ND,NS,,
43.78833,-123.8175,Smith River Falls,OR,SMIT,BLM,541.756.0100,8,NH,,,www.publiclands.org/explore/site.php?id=3440,213,1,NR,Reedsport,,,,
44.02481,-121.72832,Soda Creek,OR,SODA,NF,541.383.4000,10,NH,VT,NW,www.roadcamping.com/rv/Oregon/Bend/property_2813/rv_parks_campgrounds.html,214,1,NR,Bend,ND,NS,,
42.189,-124.14,South Fork Bluff,OR,SOUB,NF,541.247.3600,8,NH,VT,NW,,215,0,NR,,ND,NS,,
42.187,-124.132,South Fork Camps,OR,SOUC,NF,541.247.3600,10,NH,VT,NW,,216,0,NR,Brookings,ND,NS,,
44.70493,-122.17602,Southshore,OR,SOUE,NF,503.854.3366,66,NH,VT,NW,forestcamping.com/dow/pacficnw/wil.htm,217,0,NR,Sisters,ND,NS,,
44.40361,-118.30528,South Fork,OR,SOUF,NF,541.446.3351,14,NH,VT,NW,forestcamping.com/dow/pacficnw/ww.htm,218,0,NR,Unity,ND,NS,,
43.96034,-121.78765,South (Hosmer Lake),OR,SOUH,NF,541.383.4000,23,NH,VT,NW,forestcamping.com/dow/pacficnw/desc.htm,219,0,NR,Bend,ND,NS,,L$
45.20191,-123.7204,South Lake,OR,SOUL,NF,503.392.3161,9,NH,VT,NW,www.traveloregon.com/Explore-Oregon/Oregon-Coast/Outdoor-Recreation/Fishing/Fishing/South-Lake-Campground.aspx,220,1,NR,Beaver,ND,NS,,
42.63901,-118.76324,South Steens,OR,SOUN,BLM,541.416.6700,,NH,,,www.blm.gov/or/resources/recreation/site_info.php?siteid=340,221,0,NR,Princeton,ND,NS,,L$
44.604,-124.06372,South Beach State Park,OR,SOUP,SP,541.867.4715,,WES,,DW,www.oregonstateparks.org/park_209.php,222,0,RS,New;port,DP,SH,PA,
44.41795,-121.74147,South Shore,OR,SOUR,NF,541.338.7869,38,NH,VT,DW,forestcamping.com/dow/pacficnw/desc.htm,223,0,RS,Sisters,ND,NS,PA,
44.67589,-118.08094,Southwest Shore,OR,SOUS,NF,541.523.4476,16,NH,VT,NW,forestcamping.com/dow/pacficnw/ww.htm,224,0,NR,Baker City,ND,NS,,
43.71529,-121.77114,South Twin Lake,OR,SOUT,NF,541.383.4000,21,NH,VT,DW,forestcamping.com/dow/pacficnw/desc.htm,225,0,NR,Bend,ND,NS,,
43.05585,-122.6884,South Umpqua Falls,OR,SOUU,NF,541.825.3100,20,NH,VT,NW,forestcamping.com/dow/pacficnw/ump.htm,226,0,NR,Tiller,ND,NS,,
43.61444,-121.82333,South Lava Flow,OR,SOUW,NF,541.433.3200,16,NH,VT,NW,forestcamping.com/dow/pacficnw/desc.htm,227,0,NR,Crescent,ND,NS,,
42.347,-123.702,Spalding Pond,OR,SPAL,NF,541.471.6500,8,NH,VT,NW,www.fs.fed.us/r6/fishing/forests/gofishing/rogrivsis_lakes.html,228,1,NR,Galice,ND,NS,,
43.56993,-124.20263,Spinreel,OR,SPIN,NF,541.271.6000,50,NH,VT,NW,forestcamping.com/dow/pacficnw/sius.htm,229,0,RS,North Bend,ND,NS,PA,
45.20256,-118.39353,Spool Cart,OR,SPOO,NF,541.963.7186,12,NH,VT,NW,forestcamping.com/dow/pacficnw/ww.htm,230,0,NR,La Grande,ND,NS,,
43.4606,-122.02025,Spring,OR,SPRI,NF,541.338.7869,81,NH,VT,DW,forestcamping.com/dow/pacficnw/desc.htm,231,0,RS,Crescent,ND,NS,,
42.03541,-123.02233,Squaw Lakes,OR,SQUA,NF,541.899.3800,37,NH,VT,DW,forestcamping.com/dow/pacficnw/rog.htm,232,0,RS,Applegate,ND,NS,,L$
42.731,-124.005,Sru Lake,OR,SRUL,NF,541.439.6200,9,NH,VT,NW,,233,0,NR,Powers,ND,NS,,
44.2616,-119.01808,Starr,OR,STAR,NF,541.575.3000,13,NH,VT,NW,forestcamping.com/dow/pacficnw/mal.htm,234,0,NR,Canyon City,ND,NS,,
35.57579,-95.18097,Brewers Bend - Webbers Falls Lake,OK,BREW,COE,918.489.5541,,E,,DW,corpslakes.usace.army.mil/visitors/projects.cfm?Id=M519590,235,0,NR,Webbers Falls,DP,SH,,L$
35.287598,-95.390625,Brooken Cove - Eufaula Lake,OK,BROO,COE,918.799.5843,,E,,DW,corpslakes.usace.army.mil/visitors/projects.cfm?Id=M505650,236,1,RS,Eufaula,DP,SH,,
35.542493,-94.816995,Brushy Lake State Park,OK,BRUS,SP,918.775.6507,,E,,DW,www.travelok.com/listings/view.profile/id.879,237,1,,Sallisaw,,SH,,
34.432861,-96.993896,Buckhorn - Chickasaw National Rec Area,OK,BUCK,NRA,580.622.3165,134,WES,FT,DW,www.nps.gov/chic/planyourvisit/campgrounds-n-camping.htm,238,1,RS,Sulphur,DP,SH,PA,
36.417725,-96.21875,Bull Creek Peninsula - Skiatook Lake,OK,BULL,COE,,,NH,,,corpslakes.usace.army.mil/visitors/projects.cfm?Id=M575378,239,0,NR,Skiatook,ND,NS,,
33.89702,-96.80959,Buncombe Creek - Lake Texoma,OK,BUNC,COE,580.564.2901,,E,,DW,www.swt.usace.army.mil/recreat/laketexoma/RecAreaMaps/Buncombe%20Creek.pdf,240,0,RS,Madill,DP,SH,,
33.85135,-96.57403,East Burns Run - Lake Texoma,OK,EBUR,COE,580.965.4660,,WES,,,corpslakes.usace.army.mil/visitors/projects.cfm?Id=M574945#Activity,241,1,RS,Colbert,DP,SH,,
33.86411,-96.5912,West Burns Run - Lake Texoma,OK,WBUR,COE,580.965.4922,,WES,,DW,corpslakes.usace.army.mil/visitors/projects.cfm?Id=M574945#Activity,242,1,RS,Colbert,DP,SH,,
36.08981,-98.60803,Canadian - Canton Lake,OK,CANA,COE,580.886.3454,,E,,DW,corpslakes.usace.army.mil/visitors/projects.cfm?Id=M502570,244,1,RS,Canton,DP,SH,,
36.918213,-96.116211,Caney Bend,OK,CANB,COE,,5,NH,,,freecampsites.net/caney-bend-public-use-area/,245,1,,Copan,ND,NS,,N$
33.9265,-96.703167,Caney Creek - Lake Texoma,OK,CANC,COE,580.564.2632,,E,,DW,corpslakes.usace.army.mil/visitors/projects.cfm?Id=M574945#Activity,246,1,RS,Kingston,DP,SH,,
35.79833,-94.89306,Carters Landing - Tenkiller Ferry Lake,OK,CART,COE,918.487.5252,,E,,,corpslakes.usace.army.mil/visitors/projects.cfm?Id=M518050,247,0,NR,Tahlequah,ND,NS,,
36.482589,-95.013333,Disney / Little Blue State Park,OK,DISN,SP,918.435.8066,,,,,www.travelok.com/listings/view.profile/id.2251,248,1,,,,,,
34.7801,-94.6944,Cedar Lake,OK,CEDA,NF,918.653.2991,24,WES,,DW,freecampsites.net/cedar-lake/,249,1,RS,Heavener,DP,SH,PA,L$
35.763412,-94.908072,Cherokee Landing State Park,OK,CHEL,SP,918.457.5716,,E,,DW,www.travelok.com/listings/view.profile/id.1290,250,1,,Park Hill,DP,SH,,
36.482589,-95.013333,Cherokee State Park,OK,CHER,SP,918.435.8066,,HK,,,www.travelok.com/listings/view.profile/id.1302,251,1,,Disney,,SH,,
35.68258,-94.96036,Chicken Creek - Tenkiller Ferry Lake,OK,CHIC,COE,918.487.5252,,E,,DW,corpslakes.usace.army.mil/visitors/projects.cfm?Id=M518050,252,1,RS,Vian,DP,SH,,
34.2495,-98.03508,Chisolm Trail Ridge - Waurika Lake,OK,CHIS,COE,580.963.2111,,E,FT,DW,corpslakes.usace.army.mil/visitors/projects.cfm?Id=M519570,253,1,RS,Waurika,DP,SH,,
34.540076,-95.306059,Clayton Lake State Park,OK,CLAY,SP,918.569.7981,,E,,DW,www.travelok.com/listings/view.profile/id.1601,254,1,,Clayton,,SH,,
35.70694,-94.96045,Cookson Bend - Tenkiller Ferry Lake,OK,COOK,COE,918.487.5252,,E,,DW,corpslakes.usace.army.mil/visitors/projects.cfm?Id=M518050,255,1,RS,Cookson,DP,SH,,
36.78215,-96.92378,Coon Creek Cove - Kaw Lake,OK,COON,COE,580.762.5611,,E,,DW,corpslakes.usace.army.mil/visitors/projects.cfm?Id=M508790,256,0,RS,Ponca City,DP,SH,,L$
35.32138,-94.82737,Cowlington Point - Kerr Reservoir,OK,COWL,COE,918.775.4475,,E,,DW,www.swt.usace.army.mil/recreat/OPSField.CFM?tblOPSField__LakeName=Robert%20S.%20Kerr%20Lock%20and%20Dam%20and%20Reservoir,257,0,RS,Sallisaw,DP,SH,,L$
36.231445,-96.364258,Cowskin Bay South - Keystone Lake,OK,COWS,COE,918.865.2621,,NH,,,corpslakes.usace.army.mil/visitors/projects.cfm?Id=M508990,258,0,NR,Cleveland,ND,NS,,
35.403306,-98.696955,Crowder Lake University State Park,OK,CROW,SP,580.343.2443,,E,,DW,164.58.59.82/crowderlake/facilities.asp,259,0,,Weatherford,DP,SH,,
35.86533,-95.23006,Dam Site - Fort Gibson Lake,OK,DAMT,COE,918.683.6618,,E,FT,DW,corpslakes.usace.army.mil/visitors/projects.cfm?Id=M506000,260,1,RS,Fort Gibson,,,,
35.300293,-95.371826,Dam Site South - Eufaula Lake,OK,DAMS,COE,918.799.5843,,E,,DW,corpslakes.usace.army.mil/visitors/projects.cfm?Id=M505650,261,1,RS,Eufaula,ND,NS,,L$
35.75141,-94.90267,Elk Creek Landing - Tenkiller Ferry Lake,OK,ELKC,COE,918.487.5252,,E,,DW,corpslakes.usace.army.mil/visitors/projects.cfm?Id=M518050,262,0,RS,Cookson,DP,NS,,
36.04555,-95.32732,Flat Rock Creek - Fort Gibson Lake,OK,FLAT,COE,918.476.6766,,E,FT,DW,corpslakes.usace.army.mil/visitors/projects.cfm?Id=M506000,263,1,RS,Wagoner,DP,SH,,
35.17662,-98.47554,Fort Cobb - Area 1,OK,FOR1,SP,405.643.2249,,HK,,,www.travelok.com/listings/view.profile/id.2822,264,1,,Fort Cobb,,SH,,
35.17529,-98.47271,Fort Cobb - Area 2,OK,FOR2,SP,405.643.2249,,HK,,,www.travelok.com/listings/view.profile/id.2822,265,1,,Fort Cobb,,SH,,
35.1739,-98.4403,Fort Cobb - Area 3,OK,FOR3,SP,405.643.2249,,HK,,,www.travelok.com/listings/view.profile/id.2822,266,1,,Fort Cobb,,SH,,
35.17974,-98.44627,Fort Cobb - Area 4,OK,FOR4,SP,405.643.2249,,E,,DW,www.travelok.com/listings/view.profile/id.2822,267,1,,Fort Cobb,,SH,,
35.16468,-98.47467,Fort Cobb - Area 5,OK,FOR5,SP,405.643.2249,,HK,,,www.travelok.com/listings/view.profile/id.2822,268,1,,Fort Cobb,,SH,,
35.90921,-95.26528,Fort Gibson - Fort Gibson Lake,OK,FORG,COE,918.682.4314,,,,,corpslakes.usace.army.mil/visitors/projects.cfm?Id=M506000,269,0,NR,Western Hills Guest Ranch,,,,
35.530083,-99.191,Foss State Park,OK,FOSS,SP,580.592.4433,,E,,DW,www.travelok.com/listings/view.profile/id.2848,270,1,,Foss,,SH,,
35.500732,-95.664795,Gentry Creek Landing - Eufaula Lake,OK,GENT,COE,918.799.5843,,E,,DW,corpslakes.usace.army.mil/visitors/projects.cfm?Id=M505650,271,1,RS,Checotah,DP,SH,,L$
35.624163,-95.170822,Greenleaf State Park,OK,GREE,SP,918.487.5196,,,,DW,www.travelok.com/listings/view.profile/id.3236,272,1,,Braggs,DP,SH,,
34.745641,-98.968636,Great Plains State Park,OK,GREP,SP,580.569.2032,,E,,DW,www.travelok.com/listings/view.profile/id.3201,273,1,,Mountain Park,,SH,,
36.75146,-98.15838,Great Salt Plains State Park,OK,GRES,SP,580.626.4731,,,,DW,www.travelok.com/listings/view.profile/id.3204,274,1,,Jet,,SH,,
34.44694,-97.04962,Guy Sandy - Chickasaw National Rec Area,OK,GUYS,NRA,580.622.7234,,NH,VT,,www.nps.gov/chic/planyourvisit/campgrounds-n-camping.htm,275,1,NR,Sulphur,,NS,,
36.651123,-101.15869,Hardesty Park - Optima Lake,OK,HARD,COE,,,,,,corpslakes.usace.army.mil/visitors/projects.cfm?Id=M513370,276,0,NR,Hardesty,,,,
36.432,-95.68105,Hawthorn Bluff - Oologah Lake,OK,HAWT,COE,918.443.2319,,E,,DW,www.swt.usace.army.mil/recreat/results.CFM?tblRecreation__LakeName=Oologah%20Lake,277,1,RS,Oologah,DP,SH,PA,
35.944816,-96.307483,Heyburn Park - Heyburn Lake,OK,HEYB,COE,918.247.6601,,E,,DW,www.swt.usace.army.mil/RECREAT/OPSField.CFM?tblOPSField__LakeName=Heyburn%20Lake,278,0,RS,Kellyville,DP,SH,,
33.970947,-96.995361,Hickory Creek - Lake Texoma,OK,HICK,COE,,,NH,,,www.swt.usace.army.mil/LIBRARY/Webhuntingmaps/texoma.pdf,279,0,NR,Marietta,,,,
35.60259,-96.07695,Hickory Point - Dripping Springs State Park,OK,HICP,SP,918.756.5971,,,,,www.travelok.com/listings/view.profile/id.2368,280,1,,Okmulgee,,,,
35.242676,-95.491455,Highway 9 Landing - Eufaula Lake,OK,HIGH,COE,918.799.5843,,E,,DW,corpslakes.usace.army.mil/visitors/projects.cfm?Id=M505650,281,1,RS,Eufaula,DP,SH,,
34.17685,-94.7406,Hochatown State Park,OK,HOCH,SP,580.494.6452,,,,,www.touroklahoma.com/,282,1,,Broken Bow,,,,
35.435791,-95.629395,Holiday Cove,OK,HOLI,COE,,,NH,,,corpslakes.usace.army.mil/visitors/projects2.cfm?Id=M505650&StartRow=11,283,0,NR,Checotah,ND,NS,,
36.574724,-94.783285,Honey Creek State Park,OK,HONE,SP,918.786.9447,,,,,www.travelok.com/listings/view.profile/id.3617,284,1,,Grove,,,,
34.02015,-95.40759,Hugo Lake - Kiamichi State Park,OK,HUGL,SP,580.326.0303,,,,,www.travelok.com/listings/view.profile/id.3696,285,1,,Hugo,,,,
34.00105,-96.568833,Johnson Creek - Lake Texoma,OK,JOHN,COE,580.924.7316,,E,,DW,corpslakes.usace.army.mil/visitors/projects.cfm?Id=M574945#Activity,286,1,RS,Kingston,DP,SH,,L$
36.138499,-96.26453,Keystone State Park,OK,KEYS,SP,918.865.4991,,,,,www.travelok.com/listings/view.profile/id.4163,287,1,,Sand Springs,,,,
34.2609,-98.0868,Kiowa Park - Waurika Lake,OK,KIOW,COE,580.963.2111,,E,,DW,corpslakes.usace.army.mil/visitors/projects.cfm?Id=M519570,288,1,RS,Waurika,DP,SH,,
33.91135,-96.62768,Lake Texoma Dennison,OK,LAKD,COE,903.465.4990,,,,,www.swt.usace.army.mil/recreat/OPSField.CFM?tblOPSField__LakeName=Lake%20Texoma,289,0,NR,Kingston,,,,
35.232333,-97.24755,Lake Thunderbird State Park - North,OK,LAKN,SP,405.360.3572,,,,,www.travelok.com/listings/view.profile/id.4386,292,1,,Norman,,,,
35.20199,-97.23912,Lake Thunderbird State Park - South,OK,LAKS,SP,405.360.3572,,,,,www.travelok.com/listings/view.profile/id.4386,293,1,,Norman,,,,
33.99689,-96.63773,Lake Texoma State Park,OK,LAKT,SP,580.564.2566,,E,,DW,www.travelok.com/listings/view.profile/id.4383,294,1,,Kingston,DP,SH,,
34.17058,-95.12349,Little River - Pine Creek Lake,OK,LITR,COE,580.933.4239,,WES,,DW,corpslakes.usace.army.mil/visitors/projects.cfm?Id=M514030,296,1,RS,New Ringold,DP,SH,,L$
36.53038,-98.88041,Little Sahara State Park,OK,LITS,SP,580.824.1472,,,,,www.travelok.com/listings/view.profile/id.4581,297,1,,Waynoka,,,,
36.12915,-98.581787,Longdale Area - Canton Lake,OK,LONG,COE,580.274.3454,,NH,,,corpslakes.usace.army.mil/visitors/projects.cfm?Id=M502570,298,1,RS,Longdale,ND,NS,,L$
34.17948,-95.1046,Lost Rapids - Pine Creek Lake,OK,LOST,COE,580.933.4239,,E,,,corpslakes.usace.army.mil/visitors/projects.cfm?Id=M514030,299,1,RS,New Riingold,DP,NS,,L$
36.70479,-96.93431,McFadden Cove - Kaw Lake,OK,MCFA,COE,580.762.5611,,E,,,www.swt.usace.army.mil/recreat/opsfield.cfm?tblopsfield__lakename=kaw%20lake,300,0,NR,Ponca City,ND,NS,,L$
34.30545,-95.87112,McGee Creek State Park,OK,MCGE,SP,580.889.5822,,,,,www.travelok.com/listings/view.profile/id.4972,301,1,,Atoka,,,,
35.258057,-95.701904,Mill Creek Bay - Eufaula Lake,OK,MILL,COE,,12,NH,FT,DW,www.ohwy.com/ok/m/micrbapa.htm,302,0,,Eufaula,ND,NS,,
34.23075,-98.04684,Moneka Park - Waurika Lake,OK,MONE,COE,580.963.2111,,NH,,,corpslakes.usace.army.mil/visitors/projects.cfm?Id=M519570,303,1,NR,Waurika,ND,NS,,
36.175565,-94.670128,Natural Falls State Park,OK,NATU,SP,918.422.5802,,,,,www.travelok.com/listings/view.profile/id.5293,304,1,,Colcord,,,,
36.15197,-96.39087,New Mannford Ramp - Keystone Lake,OK,NEWM,COE,918.865.2096,,E,,DW,corpslakes.usace.army.mil/visitors/projects.cfm?Id=M508990,305,0,NR,Mannford,DP,SH,,
36.05889,-95.53556,Newt Graham Lock and Dam - Arkansas River,OK,NEWT,COE,918.489.5541,,,,,corpslakes.usace.army.mil/visitors/projects.cfm?Id=M500787,306,0,NR,Broken Arrow,,,,
35.61861,-96.06939,Okmulgee - Dripping Springs  State Park,OK,OKMU,SP,918.756.5971,,E,,DW,www.travelok.com/listings/view.profile/id.5520,307,1,,Okmulgee,DP,SH,,
